GDELT Query,Article Language,Article Country,Article Date Original,Article Title,Article URL,original_language,By_Excel,By_LLM,Filter_Source,Excel_Match,LLM_Classification
Grab  (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Spanish,Spain,20230909T050000Z,Victor Díaz: It's hard to play elsewhere,https://www.granadadigital.es/victor-diaz-ya-es-dificil-juegue-otro-sitio/,es,False,True,LLM,,MAYBE
Grab  (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Spanish,Argentina,20230909T173000Z,"The collective, that disturbing experience in Paraná",https://www.unoentrerios.com.ar/sociedad-y-tendencias/el-colectivo-esa-experiencia-inquietante-parana-n10088071.html,es,False,True,LLM,,MAYBE
Stuart (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,Nigeria,20230909T210000Z,"When rebellion is a virtue , by Femi Fani - Kayode",https://theeagleonline.com.ng/when-rebellion-is-a-virtue-by-femi-fani-kayode/,en,False,True,LLM,,MAYBE
Couriers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Russian,Azerbaijan,20230909T113000Z,I would go to the messengers ...,http://br.az/society/65730/ya-b-v-posylnye-poshel/,ru,False,True,LLM,,MAYBE
Couriers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Lithuanian,Lithuania,20230909T134500Z,Drivers will have to empty their pockets: they declare that they will have to pay for entering Kaunas Old Town,https://www.tv3.lt/naujiena/lietuva/vairuotojams-teks-patustinti-kisenes-skelbia-kad-uz-ivaziavima-i-kauno-senamiesti-teks-susimoketi-n1257473,lt,True,False,Excel,Actions: pay; Actors: Drivers,NO
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Bulgarian,Bulgaria,20230909T140000Z,"Finally, they voted for a facility for absolutely all drivers in Bulgaria",https://www.burgas24.bg/novini/Bylgaria/Nai-posle-glasuvaha-ulesnenie-za-absolyutno-vsichki-shofyori-v-Bulgariya-1817488,bg,False,True,LLM,,MAYBE
Uber,English,United States,20230910T020000Z,Encore : Strikes kick Hollywood side hustles into high gear,https://www.wbaa.org/2023-09-09/encore-strikes-kick-hollywood-side-hustles-into-high-gear,en,False,True,LLM,,MAYBE
Uber,English,United States,20230910T074500Z,Why Robotaxis Are Dividing San Francisco,https://www.newsweek.com/why-robotaxis-dividing-san-francisco-1825549,en,False,True,LLM,,MAYBE
Uber,English,United States,20230910T054500Z,"Police crack down on migrant mopeds , latest NYC flashpoint",https://www.theday.com/state/20230910/police-crack-down-on-migrants-mopeds-latest-nyc-flashpoint/,en,False,True,LLM,,MAYBE
Just Eat,English,Philippines,20230910T121500Z,"Bangkok , once more with feeling",https://www.philstar.com/lifestyle/2023/09/10/2295314/bangkok-once-more-feeling,en,False,True,LLM,,MAYBE
Ola,English,United States,20230910T013000Z,Dignity for all in Vallejo,https://www.timesheraldonline.com/2023/09/09/dignity-for-all-in-vallejo/,en,False,True,LLM,,MAYBE
Little Cab,English,United States,20230910T121500Z,Super Apps Are Terrible for People and Great for Companies,https://www.wired.com/story/super-app-musk-x-wechat-regulation/,en,False,True,LLM,,MAYBE
Grab,Chinese,China,20230910T130000Z,"Top drop star, suspended _ Hangzhou Network",https://news.hangzhou.com.cn/shxw/content/2023-09/10/content_8615864.htm,zh,False,True,LLM,,MAYBE
Grab,Chinese,China,20230911T000000Z,Three straights! The Deyos fought back a record of May.,https://www.163.com/dy/article/IEBBK0G90529TPTB.html,zh,False,True,LLM,,MAYBE
Grab,German,Austria,20230910T083000Z,"Next weekend : Action , Fun and Infos on the 48er - Mistfest",https://www.ots.at/presseaussendung/OTS_20230910_OTS0005/kommendes-wochenende-action-spass-und-infos-am-48er-mistfest,de,False,True,LLM,,MAYBE
Delivery Club,Chinese,China,20230910T063000Z,_ Hangzhou Network,https://news.hangzhou.com.cn/zjnews/content/2023-09/10/content_8615736.htm,zh,False,True,LLM,,MAYBE
Delivery Club,Greek,Greece,20230910T194500Z,"‘ Together we can!""",https://www.eleftheria.gr/%CE%BB%CE%AC%CF%81%CE%B9%CF%83%CE%B1/item/346461-%C2%AB%CE%BF%CE%BB%CE%BF%CE%B9-%CE%BC%CE%B1%CE%B6%CE%AF-%CE%BC%CF%80%CE%BF%CF%81%CE%BF%CF%8D%CE%BC%CE%B5-%C2%BB.html,el,False,True,LLM,,MAYBE
gig economy,Korean,South Korea,20230910T184500Z,Main stage performance 18 million s...,https://www.donga.com/news/Inter/article/all/20230911/121113905/1,ko,False,True,LLM,,MAYBE
gig economy,English,Australia,20230910T200000Z,Federal labour hire laws : unions are pushing for gig worker laws to apply offline as well,https://www.afr.com/work-and-careers/workplace/actu-wants-gig-worker-laws-to-apply-offline-as-well-20230910-p5e3fv,en,False,True,LLM,,MAYBE
gig economy,English,United Kingdom,20230910T171500Z,Strike begins at University of Stirling as staff fight for salaries and working conditions,https://morningstaronline.co.uk/article/strike-begins-at-university-of-stirling-as-staff-fight-for-salaries-and-working-conditions,en,True,False,Excel,"Actions: Strike, working conditions; Actors: staff",NO
platform workers,Vietnamese,Vietnam,20230910T020000Z,Formalizing Informal Sector Labor,https://nld.com.vn/cong-doan/can-chinh-thuc-hoa-lao-dong-khu-vuc-phi-chinh-thuc-20230909202211768.htm,vi,False,True,LLM,,MAYBE
platform workers,English,Cuba,20230910T230000Z,Reports from Cuba : CIMEX pays workers less than the cost of a carton of eggs in Cuba,https://babalublog.com/2023/09/10/reports-from-cuba-cimex-pays-workers-less-than-the-cost-of-a-carton-of-eggs-in-cuba/,en,True,False,Excel,Actions: pay; Actors: workers,NO
platform workers,Chinese,China,20230910T130000Z,We're working together to win.,http://www.news.cn/fortune/2023-09/10/c_1129855680.htm,zh,False,True,LLM,,MAYBE
platform workers,Greek,Greece,20230910T063000Z,The “gig economy ” is an exit for millions of workers,https://www.kathimerini.gr/economy/562606948/diexodos-gia-ekatommyria-ergazomenoys-i-gig-economy/,el,False,True,LLM,,MAYBE
platform workers,Portuguese,Brazil,20230910T230000Z,Behind the AI boom is a horde of underemployment workers,https://www.estadao.com.br/link/empresas/boom-inteligencia-artificial-subempregos/,pt,False,True,LLM,,MAYBE
platform workers,Spanish,Argentina,20230910T071500Z,Delivery application workers refuse to deliver Milei tickets: Plantation is a snapshot,https://www.eldestapeweb.com/economia/elecciones-2023/trabajadores-en-moto-contra-el-delivery-a-milei-el-planteo-es-un-bochorno--20239100534,es,False,True,LLM,,MAYBE
platform workers,Italian,Italy,20230910T054500Z,From Superbonus to super troubles: a legal jungle if something goes wrong,https://www.bresciatoday.it/economia/superbonus-settembre-2023.html,it,False,True,LLM,,MAYBE
food delivery,English,United States,20230911T000000Z,West Seattle Blog …,https://westseattleblog.com/,en,False,True,LLM,,MAYBE
food delivery,Korean,South Korea,20230910T163000Z,You must share with Utopia,https://www.hankookilbo.com/News/Read/A2023090713450000893,ko,False,True,LLM,,MAYBE
worker protest,Malayalam,India,20230910T094500Z,"Cover Kaki’s Face, Shut Her Mouth—But Can We Erase the Path Gro Vasu Came?",https://www.mathrubhumi.com/in-depth/features/life-of-gro-vasu-and-naxalbaril-movement-1.8883866,ma,False,True,LLM,,MAYBE
Just Eat (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Korean,South Korea,20230910T234500Z,"I'm not alone, I'm not alone",https://www.hani.co.kr/arti/animalpeople/human_animal/917625.html,ko,False,True,LLM,,MAYBE
Just Eat (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),French,France,20230910T163000Z,Surviving with the Smic,https://www.lejdd.fr/societe/survivre-avec-le-smic-138202,fr,False,True,LLM,,MAYBE
Just Eat (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,Canada,20230910T130000Z,"EV charging stations scarce from Ottawa to the Quebec border , drivers say",https://www.cbc.ca/news/canada/ottawa/ev-charging-stations-scarce-east-of-ottawa-drivers-say-1.6960654,en,False,True,LLM,,MAYBE
food delivery (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Spanish,Mexico,20230910T050000Z,Messages from an Edomex tachery fight for the tip,https://criteriohidalgo.com/noticias/meseras-taqueria-se-pelean-propina,es,False,True,LLM,,MAYBE
Stuart (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,Nigeria,20230910T084500Z,When rebellion is a virtue ( Part 1 ) - By Femi Fani - Kayode | Opinion,https://www.herald.ng/when-rebellion-is-a-virtue-part-1-by-femi-fani-kayode/,en,False,True,LLM,,MAYBE
Stuart (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,Nigeria,20230910T013000Z,When rebellion is a virtue – The Sun Nigeria,https://sunnewsonline.com/when-rebellion-is-a-virtue/,en,False,True,LLM,,MAYBE
Stuart (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,Nigeria,20230910T074500Z,When Rebellion is a Virtue - THISDAYLIVE,https://www.thisdaylive.com:443/index.php/2023/09/10/when-rebellion-is-a-virtue,en,False,True,LLM,,MAYBE
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Spanish,Mexico,20230910T230000Z,Danger drivers in La Huasteca,https://www.elnorte.com/reavivan-conductores-peligro-en-la-huasteca/ar2672970,es,False,True,LLM,,MAYBE
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Spanish,Mexico,20230910T200000Z,Take a seat before you know how much a Uber driver wins in Los Angeles.,https://www.terra.com/nacionales/2023/9/10/toma-asiento-antes-de-conocer-cuanto-gana-un-chofer-de-uber-en-los-angeles-10405.html,es,False,True,LLM,,MAYBE
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),French,Senegal,20230910T214500Z,Cité de la presse Mame Less Camara: A poignant appeal from President of LAPRS to Macky Sall,https://senego.com/cite-de-la-presse-mame-less-camara-lappel-poignant-du-president-de-lapres-a-macky-sall_1595839.html,fr,False,True,LLM,,MAYBE
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Bulgarian,Bulgaria,20230910T140000Z,Important for drivers: Protest closes an important road in Plovdiv,https://www.plovdiv24.bg/novini/regionalni/Vazhno-za-shofyorite-Protest-zatvarya-vazhen-put-v-Plovdivsko-1818569,bg,True,False,Excel,Actions: Protest; Actors: drivers,NO
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,New Zealand,20230910T040000Z,Busy summer ahead for top of the south road workers,https://www.stuff.co.nz/marlborough-express/marlborough-top-stories/132899401/busy-summer-ahead-for-top-of-the-south-road-workers,en,False,True,LLM,,MAYBE
App workers (protest OR strike OR demonstration OR unrest OR riders OR couriers OR drivers OR workers),English,United States,20230910T054500Z,Here how an autoworkers strike could affect car prices,https://www.theday.com/nation/20230910/heres-how-an-autoworkers-strike-could-affect-car-prices/,en,True,False,Excel,Actions: strike; Actors: workers,NO
Bolt,English,Kenya,20230911T043000Z,Courier service provider says operations in the country unsmooth,https://www.the-star.co.ke/business/2023-09-11-courier-service-provider-says-operations-in-the-country-unsmooth/,en,False,True,LLM,,MAYBE
Bolt,English,India,20230911T003000Z,A tale of two taxi drivers in Europe,https://www.tribuneindia.com/news/musings/a-tale-of-two-taxi-drivers-in-europe-543107,en,False,True,LLM,,MAYBE
Uber,English,United States,20230912T000000Z,Restaurants and Unions Agree to Raise Pay to $20 an Hour in California,https://www.nytimes.com/2023/09/11/business/california-restaurant-union-deal.html,en,True,False,Excel,Actions: Pay; Actors: Union,NO
Uber,English,United States,20230911T224500Z,Detroit volatile labor past comes into view on brink of potential UAW strike,https://www.wxyz.com/news/detroits-volatile-labor-past-comes-into-view-on-the-brink-of-potential-uaw-strike,en,True,False,Excel,Actions: strike; Actors: labor,NO
Uber,English,United States,20230911T113000Z,OPINION : Lawsuits over new laws used to be a rarity ; now regular part of the process,https://www.reporter.net/indiana/opinion/opinion-lawsuits-over-new-laws-used-to-be-a-rarity-now-regular-part-of-the/article_f1d2feec-4e57-11ee-9040-1bb809be9ac3.html,en,False,True,LLM,,MAYBE
Uber,Kannada,India,20230911T084500Z,"Bengaluru Bandh: Ola, Uber Drivers’ Protest Politically Motivated, Says DCM D.K. Shivakumar",https://www.udayavani.com/district-news/bangalore-city-news/bengaluru-bandh-protest-by-ola-uber-drivers-is-politically-motivated-dcm-d-k-sivakumar,kn,True,False,Excel,Actions: Protest; Actors: Drivers,NO
Little Cab,Korean,South Korea,20230911T004500Z,"[ High Beam ] Universal Mobility , British LEVC",http://autotimes.hankyung.com/apps/news.sub_view?nkey=202309110710011,ko,False,True,LLM,,MAYBE
Carriage,Spanish,Argentina,20230911T223000Z,"Mauricio Kartun: At this moment, the great challenge is body versus corporation - Diario El Ciudadano and the Region",https://www.elciudadanoweb.com/mauricio-kartun-en-este-momento-el-gran-desafio-es-cuerpo-versus-corporacion/,es,False,True,LLM,,MAYBE
Carriage,Polish,Poland,20230911T134500Z,Uber like a taxi? The boss thinks so. Marcin Moczyróg : change in the right direction - Reviews,https://www.forbes.pl/opinie/uber-jak-taxi-zdaniem-szefa-juz-tak-marcin-moczyrog-zmiana-w-dobrym-kierunku/69np9xg,pl,False,True,LLM,,MAYBE
Carriage,English,United Kingdom,20230911T111500Z,"Sydney bus drivers wanted : Job that pays $100 , 000 - no - one wants to do it and it making you VERY late",https://www.dailymail.co.uk/news/article-12503693/Sydney-bus-drivers-job-no-one-wants.html,en,True,False,Excel,Actions: pay; Actors: drivers,NO
Grab,German,Austria,20230911T010000Z,"Vienna : Next weekend - Action , Fun and Infos am 48er - Mistfest",https://www.regionews.at/newsdetail/Kommendes_Wochenende_Action_Spass_und_Infos_am_48er_Mistfest-533247,de,False,True,LLM,,MAYBE
Grab,Vietnamese,Vietnam,20230911T034500Z,"Handing Over ""Colleagues' Warm Home"" to Union Members in Difficult Circumstances",https://laodong.vn/cd-dien-luc/ban-giao-nha-mai-am-dong-nghiep-cho-doan-vien-co-hoan-canh-kho-khan-1240019.ldo,vi,False,True,LLM,,MAYBE
Grab,Chinese,China,20230911T043000Z,The most powerful opponent in the North!,https://finance.ifeng.com/c/8Sz6OXLLqHh,zh,False,True,LLM,,MAYBE
Delivery Club,Russian,Russia,20230911T070000Z,Private response,https://nvdaily.ru/info/289872.html,ru,False,True,LLM,,MAYBE
gig work,English,Canada,20230911T204500Z,Confronting a tyrant in Chile,https://rabble.ca/politics/world-politics/confronting-a-tyrant-in-chile/,en,False,True,LLM,,MAYBE
platform labour,English,Nigeria,20230911T181500Z,"Tribunal sacks three LP Reps members , orders rerun",https://punchng.com/tribunal-sacks-three-lp-reps-members-orders-rerun/,en,False,True,LLM,,MAYBE
platform labour,Norwegian,Norway,20230911T200000Z,Election 2023 : The Battle of the Great Cities,https://www.nrk.no/rogaland/xl/valget-2023_-kampen-om-de-store-byene-1.16547208,nb,False,True,LLM,,MAYBE
platform labour,English,Nigeria,20230911T071500Z,Slavery is Not an Option - THISDAYLIVE,https://www.thisdaylive.com:443/index.php/2023/09/11/slavery-is-not-an-option,en,False,True,LLM,,MAYBE
platform workers,Vietnamese,Vietnam,20230911T043000Z,"Focus on Grassroots, Prioritize Workers’ Interests",https://nld.com.vn/cong-doan/huong-manh-ve-co-so-coi-trong-loi-ich-nguoi-lao-dong-2023091020271961.htm,vi,False,True,LLM,,MAYBE
food delivery,Greek,Greece,20230911T183000Z,MAUTI supports those affected in Thessaly,https://emea.gr/business-plus/704339/i-masoutis-ypostirizei-tous-pligentes-sti-thessalia/,el,False,True,LLM,,MAYBE
